date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:50	776153/776153	---M--	200	added ('OK')	image/jpeg	etag:%228fa5fef7ef7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/phaselis-antik-kenti-7.JPG	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/phaselis-antik-kenti-7.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/phaselis-antik-kenti-70)
11:05:51	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:48%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-0.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-0.2a5.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:51	593668/593668	---M--	200	added ('OK')	image/jpeg	etag:%228fa5fef7ef7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/phaselis-antik-kenti-8.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/phaselis-antik-kenti-8.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/phaselis-antik-kenti-70)
11:05:53	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:51%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-1.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-1.2a7.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:53	218567/218567	---M--	200	added ('OK')	image/jpeg	etag:%22f68114a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-0.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-0.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:55	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:52%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-2.JPG	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-2.2a9.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:55	575321/575321	---M--	200	added ('OK')	image/jpeg	etag:%22f68114a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-1.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-1.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:57	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:54%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-3.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-3.2ab.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:57	465900/465900	---M--	200	added ('OK')	image/jpeg	etag:%225ee416a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-2.JPG	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-2.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:05:59	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:56%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-4.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-4.2ad.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
